,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_count,actor_1_count,actor_2_count,actor_3_count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,genres_count,main_keyword,main_keyword_count
2751,Color,145.0,93.0,270.0,535.0,13000.0,25517500.0,172493,15192,1.0,376.0,English,USA,R,14000000.0,1982.0,954.0,7.7,2.35,0,2,21,3,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1980s,22.0
2752,Color,86.0,109.0,41.0,748.0,997.0,61356221.0,19505,3544,0.0,162.0,English,USA,PG-13,14000000.0,2007.0,826.0,5.2,2.35,0,2,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,atlanta georgia,1.0
2753,Color,112.0,123.0,43.0,238.0,456.0,46800000.0,76477,1326,2.0,275.0,English,UK,PG,14000000.0,1977.0,244.0,7.1,2.35,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1970s,21.0
2754,Color,17.0,60.0,49.0,84.0,155.0,25517500.0,5563,552,0.0,57.0,English,USA,R,20000000.0,2009.0,130.0,6.6,2.35,373,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,ghost,13.0
2755,Color,101.0,99.0,9.0,648.0,975.0,38048637.0,47814,3500,4.0,426.0,English,USA,R,14000000.0,1998.0,912.0,5.5,2.35,0,2,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0,campus,1.0
2756,Color,42.0,110.0,0.0,490.0,849.0,35010192.0,6352,2226,1.0,43.0,English,USA,PG-13,20000000.0,2012.0,597.0,5.4,2.35,0,9,4,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,businessman,4.0
2757,Color,10.0,107.0,116.0,25.0,327.0,34793160.0,15730,552,1.0,31.0,English,USA,PG,14000000.0,1991.0,172.0,6.7,1.85,0,3,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,alaska,12.0
2758,Color,43.0,81.0,54.0,636.0,8000.0,30628981.0,15047,10792,1.0,160.0,English,USA,PG-13,14000000.0,1999.0,670.0,5.0,1.85,2000,2,20,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,dancing,2.0
2759,Color,331.0,105.0,58.0,583.0,11000.0,29959436.0,82327,12894,1.0,350.0,English,UK,PG-13,13000000.0,2011.0,1000.0,6.4,2.35,18000,2,13,7,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,british prime minister,2.0
2760,Color,38.0,82.0,12.0,8.0,23.0,25571351.0,3135,49,0.0,78.0,English,USA,G,14000000.0,2002.0,12.0,6.6,1.85,184,2,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,anthropomorphism,1.0
2761,Color,12.0,109.0,309.0,279.0,592.0,27515786.0,8904,1620,0.0,31.0,English,USA,R,14000000.0,1993.0,556.0,5.9,1.85,0,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,african american,26.0
2762,Color,40.0,95.0,10.0,111.0,706.0,25482931.0,9693,1421,2.0,33.0,English,USA,R,14000000.0,2002.0,266.0,5.7,2.35,530,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,black comedy,11.0
2763,Color,34.0,100.0,0.0,364.0,723.0,19900000.0,17262,2348,1.0,53.0,English,USA,R,20000000.0,1995.0,422.0,4.5,1.85,1000,11,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,blood,22.0
2764,Color,82.0,118.0,128.0,467.0,931.0,25517500.0,16294,2704,7.0,252.0,English,USA,R,14000000.0,1977.0,726.0,3.7,1.85,889,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,demon,6.0
2765,Color,125.0,91.0,31.0,50.0,874.0,16298046.0,22207,1608,0.0,747.0,English,UK,PG-13,14000000.0,2005.0,613.0,5.0,2.35,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0,flashback,7.0
2766,Color,56.0,90.0,119.0,636.0,869.0,15549702.0,24038,3007,2.0,123.0,English,USA,PG-13,14000000.0,2003.0,779.0,4.6,1.85,411,5,3,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,boss' daughter,1.0
2767,Color,160.0,108.0,123.0,690.0,26000.0,15483540.0,56338,41359,4.0,215.0,English,USA,R,14000000.0,2009.0,14000.0,6.5,2.35,4000,4,14,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,cliff,1.0
2768,Color,71.0,103.0,44.0,625.0,953.0,20246959.0,5721,3299,2.0,20.0,English,USA,PG-13,14000000.0,2010.0,849.0,4.9,2.35,1000,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,california,18.0
2769,Color,37.0,96.0,0.0,654.0,3000.0,15062898.0,11729,6861,0.0,106.0,English,USA,R,14000000.0,1998.0,2000.0,6.0,1.85,645,1,8,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,college,25.0
2770,Color,62.0,117.0,160.0,55.0,718.0,14348123.0,9323,1148,6.0,157.0,English,Italy,PG,12000000.0,1999.0,330.0,6.9,1.85,970,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,ambassador,8.0
2771,Color,73.0,93.0,85.0,514.0,1000.0,15171475.0,19805,2777,0.0,122.0,English,USA,R,8500000.0,1996.0,855.0,5.7,1.85,0,2,7,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,death,50.0
2772,Color,59.0,136.0,17000.0,213.0,22000.0,25517500.0,13548,23378,0.0,75.0,English,USA,PG,14000000.0,1977.0,740.0,6.7,1.66,932,20,49,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.0,love,15.0
2773,Color,25.0,115.0,0.0,534.0,1000.0,13640000.0,6011,3267,0.0,39.0,English,USA,PG-13,14000000.0,1994.0,848.0,6.9,1.85,905,16,9,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,argument,4.0
2774,Color,97.0,94.0,0.0,458.0,12000.0,12550242.0,13866,13446,3.0,55.0,English,USA,R,20000000.0,2007.0,490.0,5.5,1.85,488,3,27,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,banker,3.0
2775,Color,205.0,85.0,52.0,489.0,1000.0,12610731.0,38985,3050,1.0,673.0,English,USA,R,11000000.0,2001.0,935.0,4.4,1.85,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,jason voorhees,2.0
2776,Color,195.0,112.0,0.0,383.0,12000.0,11204499.0,38142,13528,0.0,270.0,English,USA,R,14000000.0,2006.0,593.0,7.0,2.35,0,1,21,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,campaign,2.0
2777,Color,61.0,86.0,70.0,169.0,878.0,10397365.0,11693,2165,5.0,104.0,English,USA,PG-13,14000000.0,2001.0,834.0,5.4,2.35,613,6,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,apartment,26.0
2778,Color,77.0,86.0,90.0,635.0,962.0,9402410.0,11233,3715,1.0,32.0,English,USA,PG-13,14000000.0,2012.0,925.0,5.4,2.35,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,adult humor,1.0
2779,Color,259.0,112.0,232.0,177.0,413.0,5990075.0,89906,1372,1.0,175.0,French,France,PG-13,20000000.0,2007.0,412.0,8.0,1.85,13000,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,arc de triomphe paris,1.0
2780,Color,251.0,137.0,143.0,280.0,14000.0,5459824.0,92781,15337,0.0,320.0,English,USA,R,26000000.0,2006.0,617.0,7.6,2.35,5000,2,14,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,adulterous wife,3.0
2781,Color,63.0,90.0,49.0,191.0,12000.0,5108820.0,12519,12776,5.0,112.0,English,USA,R,24000000.0,2000.0,215.0,5.9,2.35,853,3,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,college,25.0
2782,Color,47.0,107.0,956.0,113.0,10000.0,4741987.0,6782,10368,1.0,114.0,English,USA,R,14000000.0,1999.0,233.0,6.6,1.85,860,2,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,adulterous wife,3.0
2783,Color,108.0,98.0,176.0,15.0,543.0,4291965.0,9334,678,3.0,59.0,English,France,PG-13,14000000.0,2006.0,113.0,6.7,2.35,447,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,attack,3.0
2784,Color,64.0,84.0,12.0,102.0,159.0,3100650.0,7277,417,4.0,181.0,English,USA,PG-13,14000000.0,2001.0,102.0,3.9,1.85,231,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.0,car accident,9.0
2785,Color,20.0,139.0,133.0,5.0,423.0,2474000.0,2427,446,1.0,27.0,English,France,PG-13,14000000.0,1995.0,15.0,5.7,1.85,127,7,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,18th century,6.0
2786,Color,135.0,97.0,11.0,548.0,14000.0,2656324.0,16444,16431,4.0,79.0,English,UK,PG-13,20000000.0,2008.0,1000.0,6.7,2.35,2000,2,15,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,estate,1.0
2787,Color,2.0,127.0,109.0,324.0,16000.0,1000000.0,524,17250,0.0,8.0,English,Iran,PG,14000000.0,1978.0,469.0,6.5,2.35,76,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,afghanistan,10.0
2788,Color,262.0,150.0,608.0,43.0,149.0,3958500.0,17933,390,0.0,165.0,English,UK,R,8200000.0,2014.0,44.0,6.8,2.35,0,5,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,prism,1.0
2789,Color,129.0,104.0,752.0,59.0,412.0,403649.0,3174,799,0.0,31.0,French,France,PG,20000000.0,2009.0,74.0,6.3,2.35,512,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,dentist,5.0
2790,Color,69.0,132.0,333.0,284.0,380.0,274299.0,11077,1429,2.0,55.0,English,France,Unrated,103000000.0,2002.0,326.0,7.3,1.85,0,2,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,jesuit,1.0
2791,Color,50.0,117.0,2.0,21.0,149.0,25517500.0,6069,243,2.0,34.0,Mandarin,China,R,12000000.0,2010.0,32.0,6.9,2.35,1000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,martial arts,2.0
2792,Color,57.0,115.0,168.0,322.0,697.0,183088.0,11704,2243,0.0,36.0,English,USA,R,15000000.0,2008.0,329.0,7.0,1.85,702,4,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,college tuition,1.0
2793,Color,116.0,186.0,50.0,338.0,13000.0,46495.0,12053,14638,1.0,119.0,English,USA,R,14000000.0,2011.0,1000.0,6.5,1.85,0,2,30,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,accident,10.0
2794,Color,45.0,90.0,10.0,378.0,826.0,25517500.0,9928,2207,7.0,66.0,English,Canada,R,20000000.0,2009.0,521.0,3.6,1.85,934,1,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,dollar bill,1.0
2795,Color,87.0,90.0,0.0,767.0,1000.0,1752214.0,60460,4377,0.0,104.0,English,USA,PG,14000000.0,2010.0,872.0,7.7,1.85,14000,11,5,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,apology,2.0
2796,Color,357.0,134.0,0.0,11000.0,15000.0,83025853.0,259837,39789,0.0,2254.0,English,USA,R,14000000.0,2005.0,13000.0,7.7,1.85,13000,8,15,5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,gay relationship,1.0
2797,Color,348.0,101.0,473.0,429.0,833.0,190871240.0,167089,2690,0.0,491.0,English,USA,PG-13,125000000.0,2014.0,809.0,5.9,2.35,62000,6,4,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,18 wheeler,2.0
2798,Color,88.0,97.0,143.0,201.0,927.0,56631572.0,123390,1724,1.0,248.0,English,USA,PG-13,12000000.0,1995.0,281.0,6.8,1.85,0,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,female protagonist,10.0
2799,Color,181.0,107.0,162.0,135.0,2000.0,15854988.0,36542,2447,2.0,378.0,English,USA,PG-13,13500000.0,2002.0,258.0,7.4,1.85,0,3,13,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,african american,26.0
2800,Color,107.0,99.0,38.0,390.0,3000.0,12282677.0,28159,4702,4.0,96.0,English,USA,R,14000000.0,2015.0,837.0,5.1,1.85,0,3,8,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,acid trip,1.0
2801,Color,53.0,55.0,49.0,2.0,20.0,447093.0,12590,25,0.0,37.0,Polish,Poland,TV-MA,20000000.0,2009.0,3.0,9.1,1.33,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,meaning of life,2.0
2802,Color,132.0,124.0,133.0,170.0,14000.0,7060876.0,44795,14726,1.0,314.0,English,UK,R,13500000.0,2000.0,230.0,7.4,1.85,0,2,14,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,asylum,3.0
2803,Color,401.0,110.0,454.0,816.0,2000.0,14989761.0,185845,4757,7.0,284.0,English,UK,R,15000000.0,2012.0,906.0,7.2,2.35,52000,2,3,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,dognapping,1.0
2804,Color,58.0,105.0,148.0,400.0,539.0,687081.0,5602,1767,0.0,59.0,English,USA,R,20000000.0,2001.0,508.0,6.0,1.85,329,3,4,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5.0,chrysler building manhattan new york city,1.0
2805,Color,1.0,41.0,49.0,2.0,70.0,25517500.0,271,74,4.0,2.0,Polish,Poland,R,20000000.0,2009.0,2.0,7.4,2.35,64,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,No keywords,0.0
2806,Color,192.0,178.0,101.0,471.0,918.0,5501940.0,248354,2334,0.0,564.0,German,Germany,R,13500000.0,2004.0,653.0,8.3,1.85,14000,2,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,bunker,3.0
2807,Color,157.0,125.0,448.0,93.0,273.0,2086345.0,64556,529,1.0,140.0,Spanish,Spain,PG-13,10000000.0,2004.0,114.0,8.1,2.35,0,4,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,dignity,1.0
2808,Color,454.0,108.0,143.0,21.0,19000.0,2605039.0,85022,19086,0.0,616.0,English,UK,R,20000000.0,2013.0,50.0,6.3,1.85,29000,3,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,alien,79.0
2809,Color,62.0,121.0,272.0,227.0,49000.0,123922370.0,98348,50141,1.0,131.0,English,USA,R,13000000.0,1987.0,263.0,7.3,1.85,0,13,27,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,disc jockey,1.0
2810,Color,4.0,100.0,26.0,385.0,898.0,163591.0,912,2895,5.0,17.0,English,South Korea,PG-13,13400000.0,2010.0,391.0,3.6,1.78,502,2,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,mafia,2.0
2811,Color,84.0,115.0,209.0,41.0,569.0,73000942.0,74351,714,1.0,233.0,English,USA,G,13000000.0,2011.0,69.0,1.6,1.85,62000,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,boyhood friend,1.0
2812,Color,669.0,108.0,0.0,1000.0,20000.0,106952327.0,551363,38072,1.0,1140.0,English,USA,R,13000000.0,2010.0,15000.0,8.0,2.35,106000,6,16,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,ballerina,1.0
2813,Color,492.0,117.0,294.0,1000.0,10000.0,58607007.0,182910,14160,0.0,630.0,English,USA,PG-13,100000000.0,2014.0,2000.0,6.2,2.35,60000,3,12,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,law enforcement,2.0
2814,Color,149.0,220.0,0.0,3000.0,22000.0,57300000.0,790926,39960,1.0,650.0,English,USA,R,13000000.0,1974.0,14000.0,9.0,1.85,14000,11,49,6,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1950s,22.0
2815,Color,101.0,112.0,49.0,237.0,656.0,91038276.0,47876,1307,0.0,320.0,English,USA,PG-13,13000000.0,2001.0,363.0,6.1,1.85,0,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,dance,13.0
2816,Color,102.0,99.0,212.0,54.0,130.0,49369900.0,36108,450,0.0,260.0,English,USA,R,7000000.0,1988.0,125.0,5.7,1.85,0,15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,demon,6.0
2817,Color,63.0,109.0,36.0,579.0,3000.0,61693523.0,6276,7833,0.0,55.0,English,USA,PG,13000000.0,2016.0,3000.0,6.8,1.85,16000,3,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,child cancer,1.0
2818,Color,106.0,83.0,8.0,612.0,3000.0,46729374.0,116625,6454,2.0,469.0,English,USA,PG-13,13000000.0,2000.0,934.0,5.5,1.37,0,2,9,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,bare chested male,10.0
2819,Color,50.0,107.0,58.0,316.0,549.0,44726644.0,42614,1747,5.0,120.0,English,USA,R,13000000.0,1988.0,439.0,6.8,1.85,0,2,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.0,army,22.0
2820,Color,275.0,102.0,51.0,360.0,13000.0,44134898.0,72803,20330,3.0,171.0,English,USA,PG-13,13000000.0,2014.0,6000.0,7.3,1.85,33000,1,26,6,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,bullying,2.0
2821,Color,90.0,100.0,38.0,460.0,833.0,48637684.0,16979,2800,4.0,42.0,English,USA,R,12500000.0,2014.0,807.0,6.1,2.35,0,3,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,bedroom,1.0
2822,Color,133.0,97.0,19.0,835.0,23000.0,38176108.0,222099,37907,6.0,549.0,English,USA,PG-13,16000000.0,1999.0,13000.0,7.2,1.85,10000,2,17,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,dating,5.0
2823,Color,49.0,92.0,13.0,301.0,11000.0,28972187.0,28805,12687,1.0,159.0,English,USA,PG-13,13000000.0,2002.0,489.0,5.9,1.85,1000,1,9,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,cheerleader,7.0
2824,Color,19.0,84.0,0.0,182.0,11000.0,27979400.0,37611,12322,2.0,72.0,English,USA,PG-13,8200000.0,1993.0,852.0,6.1,1.85,0,1,7,8,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,cookie,1.0
2825,Color,186.0,86.0,174.0,2.0,619.0,54257433.0,12983,971,0.0,139.0,English,USA,PG-13,17000000.0,2016.0,350.0,6.8,2.35,0,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,beach,22.0
2826,Color,185.0,120.0,19.0,829.0,8000.0,23947.0,357579,12755,0.0,1100.0,English,USA,R,13000000.0,2004.0,902.0,7.7,1.85,15000,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,blackout,1.0
2827,Color,42.0,89.0,13.0,329.0,571.0,60008303.0,9285,2241,1.0,91.0,English,USA,PG,13000000.0,2000.0,442.0,4.9,1.85,0,2,1,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,meteorologist,1.0
2828,Color,37.0,117.0,17.0,912.0,1000.0,49121934.0,6528,6554,9.0,32.0,English,USA,PG-13,13000000.0,2007.0,997.0,6.1,2.35,0,2,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,christmas,20.0
2829,Color,45.0,97.0,84.0,782.0,899.0,27141959.0,19547,2936,2.0,168.0,English,USA,PG,18000000.0,1999.0,842.0,2.5,1.85,0,4,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,baby,24.0
2830,Color,57.0,91.0,6.0,459.0,904.0,27052167.0,24834,3353,5.0,168.0,English,USA,R,13000000.0,1998.0,471.0,6.1,1.85,934,1,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,hitman,2.0
2831,Color,25.0,100.0,15.0,388.0,694.0,26539321.0,7984,2486,1.0,42.0,English,USA,PG,13000000.0,1996.0,558.0,5.9,1.85,833,1,3,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,binoculars,4.0
2832,Color,59.0,72.0,5.0,435.0,659.0,28501605.0,31371,2646,0.0,166.0,English,USA,R,13000000.0,1990.0,628.0,5.7,1.85,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,boy,41.0
2833,Color,58.0,84.0,12.0,334.0,1000.0,52543632.0,12676,2297,2.0,84.0,English,USA,PG-13,13200000.0,2014.0,345.0,5.6,2.35,0,2,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,home invasion,1.0
2834,Color,330.0,126.0,0.0,745.0,2000.0,25592632.0,220475,5371,0.0,1066.0,English,USA,R,18000000.0,2007.0,850.0,7.2,1.85,20000,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,desperation,1.0
2835, Black and White,489.0,108.0,232.0,123.0,149.0,25440971.0,289508,430,0.0,611.0,English,UK,R,15000000.0,2015.0,145.0,7.7,2.35,109000,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0,artificial intelligence,6.0
2836,Color,242.0,112.0,0.0,213.0,512.0,22858926.0,254404,1171,2.0,840.0,English,USA,R,13000000.0,1999.0,216.0,7.8,1.85,0,4,2,1,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,body swap,2.0
2837,Color,40.0,90.0,7.0,405.0,939.0,22235901.0,4339,2815,2.0,31.0,English,USA,R,6000000.0,2001.0,890.0,6.1,1.85,593,2,8,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,advice,3.0
2838,Color,112.0,91.0,13.0,140.0,803.0,38916903.0,15664,1921,0.0,149.0,English,USA,PG,13000000.0,2014.0,587.0,5.8,1.85,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,alien,79.0
2839,Color,84.0,135.0,134.0,525.0,4000.0,16929123.0,21406,6214,2.0,169.0,English,USA,PG-13,14000000.0,2001.0,1000.0,6.5,1.85,0,4,11,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,congressman,3.0
